strap,landUnitValue,landUnitType,landClass,landClassDscr,GIS_sqft,GIS_acreage,status_cd
R0120712,5339.0,SF,1112.0,SINGLE FAM.RES.-LAND,5339,0.123,A 
R0120714,5287.0,SF,1112.0,SINGLE FAM.RES.-LAND,5287,0.121,A 
R0120717,5118.0,SF,1112.0,SINGLE FAM.RES.-LAND,5118,0.117,A 
R0120720,5086.0,SF,1112.0,SINGLE FAM.RES.-LAND,5086,0.117,A 
R0120722,5222.0,SF,1112.0,SINGLE FAM.RES.-LAND,5222,0.12,A 
R0120723,4830.0,SF,1112.0,SINGLE FAM.RES.-LAND,4830,0.111,A 
R0120724,5082.0,SF,1112.0,SINGLE FAM.RES.-LAND,5082,0.117,A 
R0120728,5373.0,SF,1112.0,SINGLE FAM.RES.-LAND,5373,0.123,A 
R0120731,6079.0,SF,1112.0,SINGLE FAM.RES.-LAND,6079,0.14,A 
R0120736,1.1492,AC,1112.0,SINGLE FAM.RES.-LAND,50063,1.149,A 
R0120737,1.196,AC,1112.0,SINGLE FAM.RES.-LAND,52100,1.196,A 
R0120747,25934.0,SF,1112.0,SINGLE FAM.RES.-LAND,25934,0.595,A 
R0120751,27828.0,SF,1112.0,SINGLE FAM.RES.-LAND,27828,0.639,A 
R0120757,21816.0,SF,1112.0,SINGLE FAM.RES.-LAND,21816,0.501,A 
R0120770,29975.0,SF,1112.0,SINGLE FAM.RES.-LAND,29975,0.688,A 
R0120771,26109.0,SF,1112.0,SINGLE FAM.RES.-LAND,26109,0.599,A 
R0120785,12972.0,SF,1112.0,SINGLE FAM.RES.-LAND,12972,0.298,A 
R0120789,7674.0,SF,1112.0,SINGLE FAM.RES.-LAND,7674,0.176,A 
R0120790,7720.0,SF,1112.0,SINGLE FAM.RES.-LAND,7720,0.177,A 
R0120792,7026.0,SF,1112.0,SINGLE FAM.RES.-LAND,7026,0.161,A 
R0120794,7262.0,SF,1112.0,SINGLE FAM.RES.-LAND,7262,0.167,A 
R0120795,7794.0,SF,1112.0,SINGLE FAM.RES.-LAND,7794,0.179,A 
R0120796,10910.0,SF,1112.0,SINGLE FAM.RES.-LAND,10910,0.25,A 
R0120797,8643.0,SF,1112.0,SINGLE FAM.RES.-LAND,8643,0.198,A 
R0120798,9708.0,SF,1112.0,SINGLE FAM.RES.-LAND,9708,0.223,A 
R0120799,6910.0,SF,1112.0,SINGLE FAM.RES.-LAND,6910,0.159,A 
R0120800,6835.0,SF,1112.0,SINGLE FAM.RES.-LAND,6835,0.157,A 
R0120801,6760.0,SF,1112.0,SINGLE FAM.RES.-LAND,6760,0.155,A 
R0120802,8244.0,SF,1112.0,SINGLE FAM.RES.-LAND,8244,0.189,A 
R0120803,8348.0,SF,1112.0,SINGLE FAM.RES.-LAND,8348,0.192,A 
R0120807,7231.0,SF,1112.0,SINGLE FAM.RES.-LAND,7231,0.166,A 
R0120808,8975.0,SF,1112.0,SINGLE FAM.RES.-LAND,8975,0.206,A 
R0120809,9431.0,SF,1112.0,SINGLE FAM.RES.-LAND,9431,0.217,A 
R0120810,9740.0,SF,1112.0,SINGLE FAM.RES.-LAND,9740,0.224,A 
R0120811,8427.0,SF,1112.0,SINGLE FAM.RES.-LAND,8427,0.193,A 
R0120812,8736.0,SF,1112.0,SINGLE FAM.RES.-LAND,8736,0.201,A 
R0120813,7134.0,SF,1112.0,SINGLE FAM.RES.-LAND,7134,0.164,A 
R0120815,10513.0,SF,1112.0,SINGLE FAM.RES.-LAND,10513,0.241,A 
R0120821,16138.0,SF,1112.0,SINGLE FAM.RES.-LAND,16138,0.37,A 
R0120827,15006.0,SF,1112.0,SINGLE FAM.RES.-LAND,15006,0.344,A 
R0120829,14880.0,SF,1112.0,SINGLE FAM.RES.-LAND,14880,0.342,A 
R0120831,15005.0,SF,1112.0,SINGLE FAM.RES.-LAND,15005,0.344,A 
R0120835,14028.0,SF,1112.0,SINGLE FAM.RES.-LAND,14028,0.322,A 
R0120839,13918.0,SF,1112.0,SINGLE FAM.RES.-LAND,13918,0.32,A 
R0120840,14047.0,SF,1112.0,SINGLE FAM.RES.-LAND,14047,0.322,A 
R0120942,8099.0,SF,1112.0,SINGLE FAM.RES.-LAND,8099,0.186,A 
R0120945,7957.0,SF,1112.0,SINGLE FAM.RES.-LAND,7957,0.183,A 
R0120953,10607.0,SF,1112.0,SINGLE FAM.RES.-LAND,10607,0.244,A 
R0120955,4522.0,SF,1112.0,SINGLE FAM.RES.-LAND,4522,0.104,A 
R0120958,4803.0,SF,1112.0,SINGLE FAM.RES.-LAND,4803,0.11,A 
R0120960,4708.0,SF,1112.0,SINGLE FAM.RES.-LAND,4708,0.108,A 
R0120961,4696.0,SF,1112.0,SINGLE FAM.RES.-LAND,4696,0.108,A 
R0120962,4686.0,SF,1112.0,SINGLE FAM.RES.-LAND,4686,0.108,A 
R0120969,2508.0,SF,1112.0,SINGLE FAM.RES.-LAND,2508,0.058,A 
R0121041,3460.0,SF,1112.0,SINGLE FAM.RES.-LAND,3460,0.079,A 
R0121055,4318.0,SF,1112.0,SINGLE FAM.RES.-LAND,4318,0.099,A 
R0121056,4292.0,SF,1112.0,SINGLE FAM.RES.-LAND,4292,0.099,A 
R0121061,4991.0,SF,1112.0,SINGLE FAM.RES.-LAND,4991,0.115,A 
R0121064,4924.0,SF,1112.0,SINGLE FAM.RES.-LAND,4924,0.113,A 
R0121065,5554.0,SF,1112.0,SINGLE FAM.RES.-LAND,5554,0.128,A 
R0121066,4172.0,SF,1112.0,SINGLE FAM.RES.-LAND,4172,0.096,A 
R0121069,4536.0,SF,1112.0,SINGLE FAM.RES.-LAND,4536,0.104,A 
R0121072,4981.0,SF,1112.0,SINGLE FAM.RES.-LAND,4981,0.114,A 
R0121073,4104.0,SF,1112.0,SINGLE FAM.RES.-LAND,4104,0.094,A 
R0121142,5448.0,SF,1112.0,SINGLE FAM.RES.-LAND,5448,0.125,A 
R0121146,13401.0,SF,1112.0,SINGLE FAM.RES.-LAND,13401,0.308,A 
R0121327,1.8338,AC,1112.0,SINGLE FAM.RES.-LAND,79884,3.02,A 
R0121329,0.92,AC,1112.0,SINGLE FAM.RES.-LAND,41177,0.945,A 
R0121378,7777.0,SF,1112.0,SINGLE FAM.RES.-LAND,7777,0.179,A 
R0121379,7482.0,SF,1112.0,SINGLE FAM.RES.-LAND,7482,0.172,A 
R0121380,7508.0,SF,1112.0,SINGLE FAM.RES.-LAND,7508,0.172,A 
R0121381,7271.0,SF,1112.0,SINGLE FAM.RES.-LAND,7271,0.167,A 
R0121410,3389.0,SF,1112.0,SINGLE FAM.RES.-LAND,3389,0.078,A 
R0121426,1.11,AC,1112.0,SINGLE FAM.RES.-LAND,49412,1.134,A 
R0121452,6694.0,SF,1112.0,SINGLE FAM.RES.-LAND,6694,0.154,A 
R0121472,10989.0,SF,1112.0,SINGLE FAM.RES.-LAND,10989,0.252,A 
R0121475,13902.0,SF,1112.0,SINGLE FAM.RES.-LAND,13902,0.319,A 
R0121476,11405.0,SF,1112.0,SINGLE FAM.RES.-LAND,11405,0.262,A 
R0121479,8566.0,SF,1112.0,SINGLE FAM.RES.-LAND,8566,0.197,A 
R0121485,6907.0,SF,1112.0,SINGLE FAM.RES.-LAND,6907,0.159,A 
R0121486,7435.0,SF,1112.0,SINGLE FAM.RES.-LAND,7435,0.171,A 
R0121487,7382.0,SF,1112.0,SINGLE FAM.RES.-LAND,7382,0.169,A 
R0121490,8011.0,SF,1112.0,SINGLE FAM.RES.-LAND,8011,0.184,A 
R0121494,7327.0,SF,1112.0,SINGLE FAM.RES.-LAND,7327,0.168,A 
R0121496,7078.0,SF,1112.0,SINGLE FAM.RES.-LAND,7078,0.162,A 
R0121497,6686.0,SF,1112.0,SINGLE FAM.RES.-LAND,6686,0.153,A 
R0121498,6490.0,SF,1112.0,SINGLE FAM.RES.-LAND,6490,0.149,A 
R0121500,7065.0,SF,1112.0,SINGLE FAM.RES.-LAND,7065,0.162,A 
R0121503,9206.0,SF,1112.0,SINGLE FAM.RES.-LAND,9206,0.211,A 
R0121504,6299.0,SF,1112.0,SINGLE FAM.RES.-LAND,6299,0.145,A 
R0121505,6258.0,SF,1112.0,SINGLE FAM.RES.-LAND,6258,0.144,A 
R0121507,7090.0,SF,1112.0,SINGLE FAM.RES.-LAND,7090,0.163,A 
R0121508,8377.0,SF,1112.0,SINGLE FAM.RES.-LAND,8377,0.192,A 
R0121509,7083.0,SF,1112.0,SINGLE FAM.RES.-LAND,7083,0.163,A 
R0121511,8938.0,SF,1112.0,SINGLE FAM.RES.-LAND,8938,0.205,A 
R0121512,6828.0,SF,1112.0,SINGLE FAM.RES.-LAND,6828,0.157,A 
R0121514,5931.0,SF,1112.0,SINGLE FAM.RES.-LAND,5931,0.136,A 
R0121517,5886.0,SF,1112.0,SINGLE FAM.RES.-LAND,5886,0.135,A 
R0121519,7223.0,SF,1112.0,SINGLE FAM.RES.-LAND,7223,0.166,A 
R0121524,9062.0,SF,1112.0,SINGLE FAM.RES.-LAND,9062,0.208,A 
R0121527,9584.0,SF,1112.0,SINGLE FAM.RES.-LAND,9584,0.22,A 
R0121529,9042.0,SF,1112.0,SINGLE FAM.RES.-LAND,9042,0.208,A 
R0121530,7177.0,SF,1112.0,SINGLE FAM.RES.-LAND,7177,0.165,A 
R0121531,6506.0,SF,1112.0,SINGLE FAM.RES.-LAND,6506,0.149,A 
R0121533,6945.0,SF,1112.0,SINGLE FAM.RES.-LAND,6945,0.159,A 
R0121537,6334.0,SF,1112.0,SINGLE FAM.RES.-LAND,6334,0.145,A 
R0121538,8025.0,SF,1112.0,SINGLE FAM.RES.-LAND,8025,0.184,A 
R0121539,8969.0,SF,1112.0,SINGLE FAM.RES.-LAND,8969,0.206,A 
R0121540,9280.0,SF,1112.0,SINGLE FAM.RES.-LAND,9280,0.213,A 
R0121541,9009.0,SF,1112.0,SINGLE FAM.RES.-LAND,9009,0.207,A 
R0121542,8936.0,SF,1112.0,SINGLE FAM.RES.-LAND,8936,0.205,A 
R0121544,10467.0,SF,1112.0,SINGLE FAM.RES.-LAND,10467,0.24,A 
R0121546,7435.0,SF,1112.0,SINGLE FAM.RES.-LAND,7435,0.171,A 
R0121549,9342.0,SF,1112.0,SINGLE FAM.RES.-LAND,9342,0.214,A 
R0121552,8053.0,SF,1112.0,SINGLE FAM.RES.-LAND,8053,0.185,A 
R0121553,7288.0,SF,1112.0,SINGLE FAM.RES.-LAND,7288,0.167,A 
R0121555,9407.0,SF,1112.0,SINGLE FAM.RES.-LAND,9407,0.216,A 
R0121558,6263.0,SF,1112.0,SINGLE FAM.RES.-LAND,6263,0.144,A 
R0121566,6172.0,SF,1112.0,SINGLE FAM.RES.-LAND,6172,0.142,A 
R0121567,6067.0,SF,1112.0,SINGLE FAM.RES.-LAND,6067,0.139,A 
R0121570,6237.0,SF,1112.0,SINGLE FAM.RES.-LAND,6237,0.143,A 
R0121571,6169.0,SF,1112.0,SINGLE FAM.RES.-LAND,6169,0.142,A 
R0121574,6294.0,SF,1112.0,SINGLE FAM.RES.-LAND,6294,0.144,A 
R0121576,5825.0,SF,1112.0,SINGLE FAM.RES.-LAND,5825,0.134,A 
R0121578,10976.0,SF,1112.0,SINGLE FAM.RES.-LAND,10976,0.252,A 
R0121581,8786.0,SF,1112.0,SINGLE FAM.RES.-LAND,8786,0.202,A 
R0121582,8599.0,SF,1112.0,SINGLE FAM.RES.-LAND,8599,0.197,A 
R0121588,7929.0,SF,1112.0,SINGLE FAM.RES.-LAND,7929,0.182,A 
R0121589,7842.0,SF,1112.0,SINGLE FAM.RES.-LAND,7842,0.18,A 
R0121590,7334.0,SF,1112.0,SINGLE FAM.RES.-LAND,7334,0.168,A 
R0121592,5897.0,SF,1112.0,SINGLE FAM.RES.-LAND,5897,0.135,A 
R0121597,6273.0,SF,1112.0,SINGLE FAM.RES.-LAND,6273,0.144,A 
R0121599,6033.0,SF,1112.0,SINGLE FAM.RES.-LAND,6033,0.138,A 
R0121602,7141.0,SF,1112.0,SINGLE FAM.RES.-LAND,7141,0.164,A 
R0121603,7176.0,SF,1112.0,SINGLE FAM.RES.-LAND,7176,0.165,A 
R0121604,5980.0,SF,1112.0,SINGLE FAM.RES.-LAND,5980,0.137,A 
R0121605,5883.0,SF,1112.0,SINGLE FAM.RES.-LAND,5883,0.135,A 
R0121607,5954.0,SF,1112.0,SINGLE FAM.RES.-LAND,5954,0.137,A 
R0121609,6077.0,SF,1112.0,SINGLE FAM.RES.-LAND,6077,0.14,A 
R0121614,6422.0,SF,1112.0,SINGLE FAM.RES.-LAND,6422,0.147,A 
R0121616,6470.0,SF,1112.0,SINGLE FAM.RES.-LAND,6470,0.149,A 
R0121620,5939.0,SF,1112.0,SINGLE FAM.RES.-LAND,5939,0.136,A 
R0121621,6288.0,SF,1112.0,SINGLE FAM.RES.-LAND,6288,0.144,A 
R0121622,6126.0,SF,1112.0,SINGLE FAM.RES.-LAND,6126,0.141,A 
R0121623,7678.0,SF,1112.0,SINGLE FAM.RES.-LAND,7678,0.176,A 
R0121624,6455.0,SF,1112.0,SINGLE FAM.RES.-LAND,6455,0.148,A 
R0121625,6835.0,SF,1112.0,SINGLE FAM.RES.-LAND,6835,0.157,A 
R0121626,6635.0,SF,1112.0,SINGLE FAM.RES.-LAND,6635,0.152,A 
R0121628,6187.0,SF,1112.0,SINGLE FAM.RES.-LAND,6187,0.142,A 
R0121630,7367.0,SF,1112.0,SINGLE FAM.RES.-LAND,7367,0.169,A 
R0121632,7507.0,SF,1112.0,SINGLE FAM.RES.-LAND,7507,0.172,A 
R0121633,6613.0,SF,1112.0,SINGLE FAM.RES.-LAND,6613,0.152,A 
R0121635,10899.0,SF,1112.0,SINGLE FAM.RES.-LAND,10899,0.25,A 
R0121637,7903.0,SF,1112.0,SINGLE FAM.RES.-LAND,7903,0.181,A 
R0121641,8095.0,SF,1112.0,SINGLE FAM.RES.-LAND,8095,0.186,A 
R0121642,6984.0,SF,1112.0,SINGLE FAM.RES.-LAND,6984,0.16,A 
R0121644,6749.0,SF,1112.0,SINGLE FAM.RES.-LAND,6749,0.155,A 
R0121645,6694.0,SF,1112.0,SINGLE FAM.RES.-LAND,6694,0.154,A 
R0121646,6581.0,SF,1112.0,SINGLE FAM.RES.-LAND,6581,0.151,A 
R0121647,6699.0,SF,1112.0,SINGLE FAM.RES.-LAND,6699,0.154,A 
R0121649,7942.0,SF,1112.0,SINGLE FAM.RES.-LAND,7942,0.182,A 
R0121651,6629.0,SF,1112.0,SINGLE FAM.RES.-LAND,6629,0.152,A 
R0121653,6426.0,SF,1112.0,SINGLE FAM.RES.-LAND,6426,0.148,A 
R0121654,7846.0,SF,1112.0,SINGLE FAM.RES.-LAND,7846,0.18,A 
R0121655,7868.0,SF,1112.0,SINGLE FAM.RES.-LAND,7868,0.181,A 
R0121657,8425.0,SF,1112.0,SINGLE FAM.RES.-LAND,8425,0.193,A 
R0121658,8912.0,SF,1112.0,SINGLE FAM.RES.-LAND,8912,0.205,A 
R0121660,6444.0,SF,1112.0,SINGLE FAM.RES.-LAND,6444,0.148,A 
R0121662,8499.0,SF,1112.0,SINGLE FAM.RES.-LAND,8499,0.195,A 
R0121664,9521.0,SF,1112.0,SINGLE FAM.RES.-LAND,9521,0.219,A 
R0121666,7933.0,SF,1112.0,SINGLE FAM.RES.-LAND,7933,0.182,A 
R0121669,6652.0,SF,1112.0,SINGLE FAM.RES.-LAND,6652,0.153,A 
R0121670,7407.0,SF,1112.0,SINGLE FAM.RES.-LAND,7407,0.17,A 
R0121671,10644.0,SF,1112.0,SINGLE FAM.RES.-LAND,10644,0.244,A 
R0121677,6853.0,SF,1112.0,SINGLE FAM.RES.-LAND,6853,0.157,A 
R0121712,7542.0,SF,1112.0,SINGLE FAM.RES.-LAND,7542,0.173,A 
R0121765,16549.0,SF,1112.0,SINGLE FAM.RES.-LAND,16549,0.38,A 
R0121770,20698.0,SF,1112.0,SINGLE FAM.RES.-LAND,20698,0.475,A 
R0121775,17618.0,SF,1112.0,SINGLE FAM.RES.-LAND,17618,0.404,A 
R0121808,10295.0,SF,1112.0,SINGLE FAM.RES.-LAND,10295,0.236,A 
R0121813,9958.0,SF,1112.0,SINGLE FAM.RES.-LAND,9958,0.229,A 
R0121815,11070.0,SF,1112.0,SINGLE FAM.RES.-LAND,11070,0.254,A 
R0121817,9169.0,SF,1112.0,SINGLE FAM.RES.-LAND,9169,0.21,A 
R0121821,6348.0,SF,1112.0,SINGLE FAM.RES.-LAND,6348,0.146,A 
R0121855,5.76,AC,1112.0,SINGLE FAM.RES.-LAND,262655,6.03,A 
R0121857,3.44,AC,1112.0,SINGLE FAM.RES.-LAND,149110,3.423,A 
R0121893,7573.0,SF,1112.0,SINGLE FAM.RES.-LAND,7573,0.174,A 
R0121894,6951.0,SF,1112.0,SINGLE FAM.RES.-LAND,6951,0.16,A 
R0121895,7187.0,SF,1112.0,SINGLE FAM.RES.-LAND,7187,0.165,A 
R0121896,6864.0,SF,1112.0,SINGLE FAM.RES.-LAND,6864,0.158,A 
R0121897,7349.0,SF,1112.0,SINGLE FAM.RES.-LAND,7349,0.169,A 
R0121933,8107.0,SF,1112.0,SINGLE FAM.RES.-LAND,8107,0.186,A 
R0121934,10940.0,SF,1112.0,SINGLE FAM.RES.-LAND,10940,0.251,A 
R0121937,9775.0,SF,1112.0,SINGLE FAM.RES.-LAND,9775,0.224,A 
R0121938,11404.0,SF,1112.0,SINGLE FAM.RES.-LAND,11404,0.262,A 
R0121939,7732.0,SF,1112.0,SINGLE FAM.RES.-LAND,7732,0.178,A 
R0121940,5962.0,SF,1112.0,SINGLE FAM.RES.-LAND,5962,0.137,A 
R0121941,6578.0,SF,1112.0,SINGLE FAM.RES.-LAND,6578,0.151,A 
R0121942,6658.0,SF,1112.0,SINGLE FAM.RES.-LAND,6658,0.153,A 
R0121943,6772.0,SF,1112.0,SINGLE FAM.RES.-LAND,6772,0.155,A 
R0121945,6299.0,SF,1112.0,SINGLE FAM.RES.-LAND,6299,0.145,A 
R0121946,6348.0,SF,1112.0,SINGLE FAM.RES.-LAND,6348,0.146,A 
R0121948,6401.0,SF,1112.0,SINGLE FAM.RES.-LAND,6401,0.147,A 
R0121949,6325.0,SF,1112.0,SINGLE FAM.RES.-LAND,6325,0.145,A 
R0121951,6376.0,SF,1112.0,SINGLE FAM.RES.-LAND,6376,0.146,A 
R0121952,7666.0,SF,1112.0,SINGLE FAM.RES.-LAND,7666,0.176,A 
R0121953,6309.0,SF,1112.0,SINGLE FAM.RES.-LAND,6309,0.145,A 
R0121955,8106.0,SF,1112.0,SINGLE FAM.RES.-LAND,8106,0.186,A 
R0121956,9623.0,SF,1112.0,SINGLE FAM.RES.-LAND,9623,0.221,A 
R0121958,7253.0,SF,1112.0,SINGLE FAM.RES.-LAND,7253,0.167,A 
R0121960,5779.0,SF,1112.0,SINGLE FAM.RES.-LAND,5779,0.133,A 
R0121961,5716.0,SF,1112.0,SINGLE FAM.RES.-LAND,5716,0.131,A 
R0121963,6148.0,SF,1112.0,SINGLE FAM.RES.-LAND,6148,0.141,A 
R0121964,6711.0,SF,1112.0,SINGLE FAM.RES.-LAND,6711,0.154,A 
R0121970,6171.0,SF,1112.0,SINGLE FAM.RES.-LAND,6171,0.142,A 
R0121971,6195.0,SF,1112.0,SINGLE FAM.RES.-LAND,6195,0.142,A 
R0121972,6188.0,SF,1112.0,SINGLE FAM.RES.-LAND,6188,0.142,A 
R0121974,5966.0,SF,1112.0,SINGLE FAM.RES.-LAND,5966,0.137,A 
R0121976,6151.0,SF,1112.0,SINGLE FAM.RES.-LAND,6151,0.141,A 
R0121978,6830.0,SF,1112.0,SINGLE FAM.RES.-LAND,6830,0.157,A 
R0121979,9637.0,SF,1112.0,SINGLE FAM.RES.-LAND,9637,0.221,A 
R0121980,6501.0,SF,1112.0,SINGLE FAM.RES.-LAND,6501,0.149,A 
R0121981,6505.0,SF,1112.0,SINGLE FAM.RES.-LAND,6505,0.149,A 
R0121982,7009.0,SF,1112.0,SINGLE FAM.RES.-LAND,7009,0.161,A 
R0121983,7434.0,SF,1112.0,SINGLE FAM.RES.-LAND,7434,0.171,A 
R0121985,7997.0,SF,1112.0,SINGLE FAM.RES.-LAND,7997,0.184,A 
R0121986,7850.0,SF,1112.0,SINGLE FAM.RES.-LAND,7850,0.18,A 
R0121987,6910.0,SF,1112.0,SINGLE FAM.RES.-LAND,6910,0.159,A 
R0121988,6030.0,SF,1112.0,SINGLE FAM.RES.-LAND,6030,0.138,A 
R0121989,6651.0,SF,1112.0,SINGLE FAM.RES.-LAND,6651,0.153,A 
R0121990,7867.0,SF,1112.0,SINGLE FAM.RES.-LAND,7867,0.181,A 
R0121991,7307.0,SF,1112.0,SINGLE FAM.RES.-LAND,7307,0.168,A 
R0121992,6473.0,SF,1112.0,SINGLE FAM.RES.-LAND,6473,0.149,A 
R0121993,6962.0,SF,1112.0,SINGLE FAM.RES.-LAND,6962,0.16,A 
R0121994,7498.0,SF,1112.0,SINGLE FAM.RES.-LAND,7498,0.172,A 
R0121995,7341.0,SF,1112.0,SINGLE FAM.RES.-LAND,7341,0.169,A 
R0121997,6744.0,SF,1112.0,SINGLE FAM.RES.-LAND,6744,0.155,A 
R0121998,8007.0,SF,1112.0,SINGLE FAM.RES.-LAND,8007,0.184,A 
R0121999,5829.0,SF,1112.0,SINGLE FAM.RES.-LAND,5829,0.134,A 
R0122001,6348.0,SF,1112.0,SINGLE FAM.RES.-LAND,6348,0.146,A 
R0122002,6300.0,SF,1112.0,SINGLE FAM.RES.-LAND,6300,0.145,A 
R0122003,6295.0,SF,1112.0,SINGLE FAM.RES.-LAND,6295,0.145,A 
R0122004,6842.0,SF,1112.0,SINGLE FAM.RES.-LAND,6842,0.157,A 
R0122005,7268.0,SF,1112.0,SINGLE FAM.RES.-LAND,7268,0.167,A 
R0122006,6745.0,SF,1112.0,SINGLE FAM.RES.-LAND,6745,0.155,A 
R0122007,6582.0,SF,1112.0,SINGLE FAM.RES.-LAND,6582,0.151,A 
R0122011,6297.0,SF,1112.0,SINGLE FAM.RES.-LAND,6297,0.145,A 
R0122012,5904.0,SF,1112.0,SINGLE FAM.RES.-LAND,5904,0.136,A 
R0122013,6907.0,SF,1112.0,SINGLE FAM.RES.-LAND,6907,0.159,A 
R0122014,6368.0,SF,1112.0,SINGLE FAM.RES.-LAND,6368,0.146,A 
R0122015,6997.0,SF,1112.0,SINGLE FAM.RES.-LAND,6997,0.161,A 
R0122017,7107.0,SF,1112.0,SINGLE FAM.RES.-LAND,7107,0.163,A 
R0122018,5822.0,SF,1112.0,SINGLE FAM.RES.-LAND,5822,0.134,A 
R0122022,7982.0,SF,1112.0,SINGLE FAM.RES.-LAND,7982,0.183,A 
R0122023,8373.0,SF,1112.0,SINGLE FAM.RES.-LAND,8373,0.192,A 
R0122024,7709.0,SF,1112.0,SINGLE FAM.RES.-LAND,7709,0.177,A 
R0122025,9955.0,SF,1112.0,SINGLE FAM.RES.-LAND,9955,0.229,A 
R0122028,8397.0,SF,1112.0,SINGLE FAM.RES.-LAND,8397,0.193,A 
R0122029,6778.0,SF,1112.0,SINGLE FAM.RES.-LAND,6778,0.156,A 
R0122030,5462.0,SF,1112.0,SINGLE FAM.RES.-LAND,5462,0.125,A 
R0122032,6833.0,SF,1112.0,SINGLE FAM.RES.-LAND,6833,0.157,A 
R0122033,6478.0,SF,1112.0,SINGLE FAM.RES.-LAND,6478,0.149,A 
R0122034,6420.0,SF,1112.0,SINGLE FAM.RES.-LAND,6420,0.147,A 
R0122035,6436.0,SF,1112.0,SINGLE FAM.RES.-LAND,6436,0.148,A 
R0122037,6433.0,SF,1112.0,SINGLE FAM.RES.-LAND,6433,0.148,A 
R0122038,6377.0,SF,1112.0,SINGLE FAM.RES.-LAND,6377,0.146,A 
R0122039,6438.0,SF,1112.0,SINGLE FAM.RES.-LAND,6438,0.148,A 
R0122040,8928.0,SF,1112.0,SINGLE FAM.RES.-LAND,8928,0.205,A 
R0122041,7617.0,SF,1112.0,SINGLE FAM.RES.-LAND,7617,0.175,A 
R0122042,6428.0,SF,1112.0,SINGLE FAM.RES.-LAND,6428,0.148,A 
R0122043,6477.0,SF,1112.0,SINGLE FAM.RES.-LAND,6477,0.149,A 
R0122044,8844.0,SF,1112.0,SINGLE FAM.RES.-LAND,8844,0.203,A 
R0122045,6975.0,SF,1112.0,SINGLE FAM.RES.-LAND,6975,0.16,A 
R0122046,5919.0,SF,1112.0,SINGLE FAM.RES.-LAND,5919,0.136,A 
R0122048,7649.0,SF,1112.0,SINGLE FAM.RES.-LAND,7649,0.176,A 
R0122050,6226.0,SF,1112.0,SINGLE FAM.RES.-LAND,6226,0.143,A 
R0122051,6383.0,SF,1112.0,SINGLE FAM.RES.-LAND,6383,0.147,A 
R0122052,5406.0,SF,1112.0,SINGLE FAM.RES.-LAND,5406,0.124,A 
R0122053,6353.0,SF,1112.0,SINGLE FAM.RES.-LAND,6353,0.146,A 
R0122055,6356.0,SF,1112.0,SINGLE FAM.RES.-LAND,6356,0.146,A 
R0122056,5349.0,SF,1112.0,SINGLE FAM.RES.-LAND,5349,0.123,A 
R0122057,5593.0,SF,1112.0,SINGLE FAM.RES.-LAND,5593,0.128,A 
R0122058,6373.0,SF,1112.0,SINGLE FAM.RES.-LAND,6373,0.146,A 
R0122062,5837.0,SF,1112.0,SINGLE FAM.RES.-LAND,5837,0.134,A 
R0122063,5946.0,SF,1112.0,SINGLE FAM.RES.-LAND,5946,0.137,A 
R0122064,5880.0,SF,1112.0,SINGLE FAM.RES.-LAND,5880,0.135,A 
R0122067,8182.0,SF,1112.0,SINGLE FAM.RES.-LAND,8182,0.188,A 
R0122069,8632.0,SF,1112.0,SINGLE FAM.RES.-LAND,8632,0.198,A 
R0122071,10374.0,SF,1112.0,SINGLE FAM.RES.-LAND,10374,0.238,A 
R0122072,9923.0,SF,1112.0,SINGLE FAM.RES.-LAND,9923,0.228,A 
R0122075,5386.0,SF,1112.0,SINGLE FAM.RES.-LAND,5386,0.124,A 
R0122077,6370.0,SF,1112.0,SINGLE FAM.RES.-LAND,6370,0.146,A 
R0122078,5378.0,SF,1112.0,SINGLE FAM.RES.-LAND,5378,0.123,A 
R0122079,5294.0,SF,1112.0,SINGLE FAM.RES.-LAND,5294,0.122,A 
R0122080,6311.0,SF,1112.0,SINGLE FAM.RES.-LAND,6311,0.145,A 
R0122081,6294.0,SF,1112.0,SINGLE FAM.RES.-LAND,6294,0.144,A 
R0122082,5416.0,SF,1112.0,SINGLE FAM.RES.-LAND,5416,0.124,A 
R0122084,6726.0,SF,1112.0,SINGLE FAM.RES.-LAND,6726,0.154,A 
R0122085,6380.0,SF,1112.0,SINGLE FAM.RES.-LAND,6380,0.146,A 
R0122086,7774.0,SF,1112.0,SINGLE FAM.RES.-LAND,7774,0.178,A 
R0122087,6422.0,SF,1112.0,SINGLE FAM.RES.-LAND,6422,0.147,A 
R0122089,6360.0,SF,1112.0,SINGLE FAM.RES.-LAND,6360,0.146,A 
R0122091,6381.0,SF,1112.0,SINGLE FAM.RES.-LAND,6381,0.146,A 
R0122092,6442.0,SF,1112.0,SINGLE FAM.RES.-LAND,6442,0.148,A 
R0122093,6460.0,SF,1112.0,SINGLE FAM.RES.-LAND,6460,0.148,A 
R0122094,6314.0,SF,1112.0,SINGLE FAM.RES.-LAND,6314,0.145,A 
R0122095,5987.0,SF,1112.0,SINGLE FAM.RES.-LAND,5987,0.137,A 
R0122096,8339.0,SF,1112.0,SINGLE FAM.RES.-LAND,8339,0.191,A 
R0122097,6509.0,SF,1112.0,SINGLE FAM.RES.-LAND,6509,0.149,A 
R0122098,8166.0,SF,1112.0,SINGLE FAM.RES.-LAND,8166,0.187,A 
