strap,tax_yr,bldAcutalVal,LandAcutalVal,xfActualVal,totalActualVal,landAssessedVal,bldAssessedVal,xfAssessedVal,totalAssessedVal,status_cd
R0605399,2021,409100,130100,,539200,9302.0,29251.0,,38553,A 
R0605400,2021,430200,129200,,559400,9238.0,30759.0,,39997,A 
R0605402,2021,443500,145000,,588500,10368.0,31710.0,,42078,A 
R0605404,2021,451400,130100,,581500,9302.0,32275.0,,41577,A 
R0605406,2021,579500,134300,,713800,9602.0,41434.0,,51036,A 
R0605407,2021,438200,149800,,588000,10711.0,31331.0,,42042,A 
R0605408,2021,376500,139700,,516200,9989.0,26920.0,,36909,A 
R0605409,2021,442300,126100,,568400,9016.0,31624.0,,40640,A 
R0605410,2021,408700,123800,,532500,8852.0,29222.0,,38074,A 
R0605411,2021,454200,126800,,581000,9066.0,32475.0,,41541,A 
R0605412,2021,395800,129100,,524900,9231.0,28300.0,,37531,A 
R0605413,2021,450600,129100,,579700,9231.0,32218.0,,41449,A 
R0605414,2021,446000,126800,,572800,9066.0,31889.0,,40955,A 
R0605415,2021,462800,130600,,593400,9338.0,33090.0,,42428,A 
R0605416,2021,447100,129100,,576200,9231.0,31968.0,,41199,A 
R0605417,2021,432100,133000,,565100,9510.0,30895.0,,40405,A 
R0605419,2021,464200,130600,,594800,9338.0,33190.0,,42528,A 
R0605420,2021,468100,133000,,601100,9510.0,33469.0,,42979,A 
R0605422,2021,429700,127800,,557500,9138.0,30724.0,,39862,A 
R0605429,2021,426600,126800,,553400,9066.0,30502.0,,39568,A 
R0605431,2021,448100,136800,,584900,9781.0,32039.0,,41820,A 
R0605432,2021,426700,123800,,550500,8852.0,30509.0,,39361,A 
R0605433,2021,393600,126800,,520400,9066.0,28142.0,,37208,A 
R0605434,2021,447600,126800,,574400,9066.0,32003.0,,41069,A 
R0605435,2021,386800,126800,,513600,9066.0,27656.0,,36722,A 
R0605436,2021,459400,126800,,586200,9066.0,32847.0,,41913,A 
R0605437,2021,418100,142100,,560200,10160.0,29894.0,,40054,A 
R0605438,2021,414600,142100,,556700,10160.0,29644.0,,39804,A 
R0605439,2021,437800,126800,,564600,9066.0,31303.0,,40369,A 
R0605443,2021,451100,126800,,577900,9066.0,32254.0,,41320,A 
R0605444,2021,436500,140100,,576600,10017.0,31210.0,,41227,A 
R0605446,2021,384300,126800,,511100,9066.0,27477.0,,36543,A 
R0605447,2021,410100,126800,,536900,9066.0,29322.0,,38388,A 
R0605448,2021,437800,126800,,564600,9066.0,31303.0,,40369,A 
R0605449,2021,452500,126800,,579300,9066.0,32354.0,,41420,A 
R0605450,2021,437800,126800,,564600,9066.0,31303.0,,40369,A 
R0605451,2021,431300,142100,,573400,10160.0,30838.0,,40998,A 
R0605452,2021,431300,142100,,573400,10160.0,30838.0,,40998,A 
R0605454,2021,430400,126800,,557200,9066.0,30774.0,,39840,A 
R0605455,2021,410100,126800,,536900,9066.0,29322.0,,38388,A 
R0605456,2021,446800,126800,,573600,9066.0,31946.0,,41012,A 
R0605457,2021,435500,126800,,562300,9066.0,31138.0,,40204,A 
R0605468,2021,1472000,228500,,1700500,16338.0,105248.0,,121586,A 
R0605469,2021,566000,453400,,1019400,32418.0,40469.0,,72887,A 
R0605476,2021,415600,166600,,582200,11912.0,29715.0,,41627,A 
R0605477,2021,428100,164100,,592200,11733.0,30609.0,,42342,A 
R0605478,2021,411000,164200,,575200,11740.0,29387.0,,41127,A 
R0605479,2021,415300,166800,,582100,11926.0,29694.0,,41620,A 
R0605480,2021,411100,163600,,574700,11697.0,29394.0,,41091,A 
R0605482,2021,410000,198400,,608400,14186.0,29315.0,,43501,A 
R0605483,2021,441900,215900,,657800,15437.0,31596.0,,47033,A 
R0605484,2021,459700,226100,,685800,16166.0,32869.0,,49035,A 
R0605485,2021,442100,201400,,643500,14400.0,31610.0,,46010,A 
R0605486,2021,456900,206600,,663500,14772.0,32668.0,,47440,A 
R0605487,2021,465700,210900,,676600,15079.0,33298.0,,48377,A 
R0605488,2021,439100,215400,,654500,15401.0,31396.0,,46797,A 
R0605489,2021,457700,215100,,672800,15380.0,32726.0,,48106,A 
R0605490,2021,472000,211600,,683600,15129.0,33748.0,,48877,A 
R0605491,2021,492400,222300,,714700,15894.0,35207.0,,51101,A 
R0605492,2021,451700,260400,,712100,18619.0,32297.0,,50916,A 
R0605493,2021,495800,196000,,691800,14014.0,35450.0,,49464,A 
R0605495,2021,506800,176600,,683400,12627.0,36236.0,,48863,A 
R0605497,2021,497300,176200,,673500,12598.0,35557.0,,48155,A 
R0605498,2021,492700,187700,,680400,13421.0,35228.0,,48649,A 
R0605499,2021,417700,187900,,605600,13435.0,29866.0,,43301,A 
R0605500,2021,395800,176300,,572100,12605.0,28300.0,,40905,A 
R0605501,2021,362700,176600,,539300,12627.0,25933.0,,38560,A 
R0605502,2021,440200,176800,,617000,12641.0,31474.0,,44115,A 
R0605503,2021,506800,176300,,683100,12605.0,36236.0,,48841,A 
R0605505,2021,500300,244100,,744400,17453.0,35771.0,,53224,A 
R0605506,2021,418000,186300,,604300,13320.0,29887.0,,43207,A 
R0605507,2021,446700,220200,,666900,15744.0,31939.0,,47683,A 
R0605508,2021,380600,264200,,644800,18890.0,27213.0,,46103,A 
R0605510,2021,452300,193900,,646200,13864.0,32339.0,,46203,A 
R0605511,2021,437500,212500,,650000,15194.0,31281.0,,46475,A 
R0605513,2021,441500,224100,,665600,16023.0,31567.0,,47590,A 
R0605514,2021,417600,188500,,606100,13478.0,29858.0,,43336,A 
R0605515,2021,491200,176100,,667300,12591.0,35121.0,,47712,A 
R0605517,2021,441500,172900,,614400,12362.0,31567.0,,43929,A 
R0605519,2021,487100,174300,,661400,12462.0,34828.0,,47290,A 
R0605520,2021,460800,173500,,634300,12405.0,32947.0,,45352,A 
R0605521,2021,478100,173800,,651900,12427.0,34184.0,,46611,A 
R0605522,2021,493200,173200,,666400,12384.0,35264.0,,47648,A 
R0605523,2021,552600,185500,,738100,13263.0,39511.0,,52774,A 
R0605524,2021,439300,189700,,629000,13564.0,31410.0,,44974,A 
R0605525,2021,440500,178800,,619300,12784.0,31496.0,,44280,A 
R0605526,2021,446900,178900,,625800,12791.0,31953.0,,44744,A 
R0605527,2021,486900,178800,,665700,12784.0,34813.0,,47597,A 
R0605528,2021,477600,179900,,657500,12863.0,34148.0,,47011,A 
R0605529,2021,392200,179000,,571200,12799.0,28042.0,,40841,A 
R0605530,2021,417000,271200,,688200,19391.0,29816.0,,49207,A 
R0605531,2021,530800,231600,,762400,16559.0,37952.0,,54511,A 
R0605532,2021,458600,194400,,653000,13900.0,32790.0,,46690,A 
R0605533,2021,461000,194600,,655600,13914.0,32962.0,,46876,A 
R0605534,2021,476500,193600,,670100,13842.0,34070.0,,47912,A 
R0605535,2021,455500,193800,,649300,13857.0,32568.0,,46425,A 
R0605536,2021,549000,193600,,742600,13842.0,39254.0,,53096,A 
R0605537,2021,463700,193200,,656900,13814.0,33155.0,,46969,A 
R0605538,2021,456100,193300,,649400,13821.0,32611.0,,46432,A 
R0605539,2021,468400,191700,,660100,13707.0,33491.0,,47198,A 
R0605540,2021,434000,189700,,623700,13564.0,31031.0,,44595,A 
R0605541,2021,448800,180800,,629600,12927.0,32089.0,,45016,A 
R0605542,2021,435400,180600,,616000,12913.0,31131.0,,44044,A 
R0605543,2021,505400,180700,,686100,12920.0,36136.0,,49056,A 
R0605546,2021,380500,180900,,561400,12934.0,27206.0,,40140,A 
R0605547,2021,444100,176600,,620700,12627.0,31753.0,,44380,A 
R0605549,2021,394500,181300,,575800,12963.0,28207.0,,41170,A 
R0605550,2021,417700,194200,,611900,13885.0,29866.0,,43751,A 
R0605551,2021,411000,208000,,619000,14872.0,29387.0,,44259,A 
R0605552,2021,434400,175900,,610300,12577.0,31060.0,,43637,A 
R0605553,2021,395500,176000,,571500,12584.0,28278.0,,40862,A 
R0605554,2021,365700,175400,,541100,12541.0,26148.0,,38689,A 
R0605555,2021,393000,175400,,568400,12541.0,28100.0,,40641,A 
R0605557,2021,477800,174700,,652500,12491.0,34163.0,,46654,A 
R0605558,2021,447300,175100,,622400,12520.0,31982.0,,44502,A 
R0605559,2021,478000,174600,,652600,12484.0,34177.0,,46661,A 
R0605560,2021,513800,174900,,688700,12505.0,36737.0,,49242,A 
R0605561,2021,392900,175500,,568400,12548.0,28092.0,,40640,A 
R0605562,2021,477300,184900,,662200,13220.0,34127.0,,47347,A 
R0605563,2021,416200,246700,,662900,17639.0,29758.0,,47397,A 
R0605564,2021,417700,174100,,591800,12448.0,29866.0,,42314,A 
R0605566,2021,462500,174200,,636700,12455.0,33069.0,,45524,A 
R0605567,2021,458300,175100,,633400,12520.0,32768.0,,45288,A 
R0605568,2021,453100,174500,,627600,12477.0,32397.0,,44874,A 
R0605569,2021,453200,174200,,627400,12455.0,32404.0,,44859,A 
R0605570,2021,458400,174300,,632700,12462.0,32776.0,,45238,A 
R0605571,2021,436600,174700,,611300,12491.0,31217.0,,43708,A 
R0605572,2021,431300,235700,,667000,16853.0,30838.0,,47691,A 
R0605573,2021,438800,192100,,630900,13735.0,31374.0,,45109,A 
R0605574,2021,452700,179400,,632100,12827.0,32368.0,,45195,A 
R0605575,2021,488400,180000,,668400,12870.0,34921.0,,47791,A 
R0605576,2021,440700,177000,,617700,12656.0,31510.0,,44166,A 
R0605577,2021,435700,178700,,614400,12777.0,31153.0,,43930,A 
R0605578,2021,396800,180100,,576900,12877.0,28371.0,,41248,A 
R0605579,2021,435500,179600,,615100,12841.0,31138.0,,43979,A 
R0605580,2021,456400,178600,,635000,12770.0,32633.0,,45403,A 
R0605583,2021,447300,199600,,646900,14271.0,31982.0,,46253,A 
R0605585,2021,699300,206200,,905500,14743.0,50000.0,,64743,A 
R0605586,2021,699100,204500,,903600,14622.0,49986.0,,64608,A 
R0605587,2021,547600,208500,,756100,14908.0,39153.0,,54061,A 
R0605588,2021,784900,208700,,993600,14922.0,56120.0,,71042,A 
R0605590,2021,588600,209500,,798100,14979.0,42085.0,,57064,A 
R0605591,2021,620300,208400,,828700,14901.0,44351.0,,59252,A 
R0605593,2021,675500,208600,,884100,14915.0,48298.0,,63213,A 
R0605594,2021,643600,208600,,852200,14915.0,46017.0,,60932,A 
R0605599,2021,460900,213300,,674200,15251.0,32954.0,,48205,A 
R0605600,2021,515400,223400,,738800,15973.0,36851.0,,52824,A 
R0605601,2021,505300,214600,,719900,15344.0,36129.0,,51473,A 
R0605602,2021,592500,203800,,796300,14572.0,42364.0,,56936,A 
R0605603,2021,521300,199600,,720900,14271.0,37273.0,,51544,A 
R0605604,2021,479900,208700,,688600,14922.0,34313.0,,49235,A 
R0605606,2021,484300,238400,,722700,17046.0,34627.0,,51673,A 
R0605608,2021,483800,249600,,733400,17846.0,34592.0,,52438,A 
R0605609,2021,394600,192800,,587400,13785.0,28214.0,,41999,A 
R0605610,2021,597600,192900,,790500,13792.0,42728.0,,56520,A 
R0605612,2021,524600,192900,,717500,13792.0,37509.0,,51301,A 
R0605614,2021,725400,247200,,972600,17675.0,51866.0,,69541,A 
R0605617,2021,655500,191700,,847200,13707.0,46868.0,,60575,A 
R0605618,2021,646300,190800,,837100,13642.0,46210.0,,59852,A 
R0605620,2021,672100,202100,,874200,14450.0,48055.0,,62505,A 
R0605622,2021,707200,194800,,902000,13928.0,50565.0,,64493,A 
R0605623,2021,655800,194100,,849900,13878.0,46890.0,,60768,A 
R0605626,2021,676400,214600,,891000,15344.0,48363.0,,63707,A 
R0605629,2021,501000,221400,,722400,15830.0,35822.0,,51652,A 
R0605630,2021,697500,219000,,916500,15659.0,49871.0,,65530,A 
R0605632,2021,622500,229200,,851700,16388.0,44509.0,,60897,A 
R0605633,2021,680900,226900,,907800,16223.0,48684.0,,64907,A 
R0605634,2021,575300,212500,,787800,15194.0,41134.0,,56328,A 
R0605635,2021,550200,200600,,750800,14343.0,39339.0,,53682,A 
R0605637,2021,552700,206700,,759400,14779.0,39518.0,,54297,A 
R0605639,2021,553400,194800,,748200,13928.0,39568.0,,53496,A 
R0605641,2021,613000,195600,,808600,13985.0,43830.0,,57815,A 
R0605643,2021,581800,196100,,777900,14021.0,41599.0,,55620,A 
R0605644,2021,553300,192700,,746000,13778.0,39561.0,,53339,A 
R0605645,2021,658000,205500,,863500,14693.0,47047.0,,61740,A 
R0605646,2021,563200,244000,,807200,17446.0,40269.0,,57715,A 
R0605647,2021,439500,184900,,624400,13220.0,31424.0,,44644,A 
R0605648,2021,578700,190900,,769600,13649.0,41377.0,,55026,A 
R0605651,2021,584400,220600,,805000,15773.0,41785.0,,57558,A 
R0605652,2021,529300,192900,,722200,13792.0,37845.0,,51637,A 
R0605653,2021,570800,210700,,781500,15065.0,40812.0,,55877,A 
R0605654,2021,570900,238500,,809400,17053.0,40819.0,,57872,A 
R0605655,2021,574300,247400,,821700,17689.0,41062.0,,58751,A 
R0605656,2021,617300,214300,,831600,15322.0,44137.0,,59459,A 
R0605660,2021,581200,247500,,828700,17696.0,41556.0,,59252,A 
R0605664,2021,579700,231400,,811100,16545.0,41449.0,,57994,A 
R0605668,2021,633900,241000,,874900,17232.0,45324.0,,62556,A 
R0605670,2021,610200,198200,,808400,14171.0,43629.0,,57800,A 
R0605671,2021,540700,198500,,739200,14193.0,38660.0,,52853,A 
R0605672,2021,495500,198100,,693600,14164.0,35428.0,,49592,A 
R0605674,2021,745000,211200,,956200,15101.0,53268.0,,68369,A 
R0605675,2021,699000,203800,,902800,14572.0,49979.0,,64551,A 
R0605702,2021,383100,416800,,799900,29801.0,27392.0,,57193,A 
R0605740,2021,506100,92400,,598500,6607.0,36186.0,,42793,A 
R0605741,2021,481700,93400,,575100,6678.0,34442.0,,41120,A 
R0605743,2021,568600,104300,,672900,7457.0,40655.0,,48112,A 
R0605744,2021,590100,97000,,687100,6936.0,42192.0,,49128,A 
R0605747,2021,510200,96900,,607100,6928.0,36479.0,,43407,A 
R0605749,2021,460000,98900,,558900,7071.0,32890.0,,39961,A 
R0605751,2021,480200,96900,,577100,6928.0,34334.0,,41262,A 
R0605752,2021,516200,95000,,611200,6793.0,36908.0,,43701,A 
R0605769,2021,251400,95600,,347000,6835.0,17975.0,,24810,A 
R0605770,2021,426000,95800,,521800,6850.0,30459.0,,37309,A 
R0605772,2021,548100,95600,,643700,6835.0,39189.0,,46024,A 
R0605774,2021,604100,95200,,699300,6807.0,43193.0,,50000,A 
R0605779,2021,415900,75800,,491700,5420.0,29737.0,,35157,A 
R0605780,2021,462100,75800,,537900,5420.0,33040.0,,38460,A 
R0605781,2021,44730,75600,,120330,5405.0,3198.0,,8603,A 
R0605782,2021,53940,75500,,129440,5398.0,3857.0,,9255,A 
R0605788,2021,463400,76200,,539600,5448.0,33133.0,,38581,A 
R0605789,2021,451200,76500,,527700,5470.0,32261.0,,37731,A 
R0605790,2021,422800,81200,,504000,5806.0,30230.0,,36036,A 
R0605791,2021,439800,85300,,525100,6099.0,31446.0,,37545,A 
R0605793,2021,432000,87500,,519500,6256.0,30888.0,,37144,A 
R0605794,2021,276350,87800,,364150,6278.0,19759.0,,26037,A 
R0605795,2021,49080,80200,,129280,5734.0,3509.0,,9243,A 
R0605796,2021,47400,78100,,125500,5584.0,3389.0,,8973,A 
R0605808,2021,471400,90400,,561800,6464.0,33705.0,,40169,A 
R0605813,2021,438600,89200,,527800,6378.0,31360.0,,37738,A 
R0605814,2021,478100,81100,,559200,5799.0,34184.0,,39983,A 
R0605815,2021,464800,81000,,545800,5792.0,33233.0,,39025,A 
R0605816,2021,501600,80900,,582500,5784.0,35864.0,,41648,A 
R0605818,2021,479600,80900,,560500,5784.0,34291.0,,40075,A 
R0605819,2021,504800,80800,,585600,5777.0,36093.0,,41870,A 
R0605820,2021,519600,81200,,600800,5806.0,37151.0,,42957,A 
R0605821,2021,504700,80900,,585600,5784.0,36086.0,,41870,A 
R0605822,2021,464700,80600,,545300,5763.0,33226.0,,38989,A 
R0605823,2021,478200,81500,,559700,5827.0,34191.0,,40018,A 
R0605825,2021,501700,81200,,582900,5806.0,35872.0,,41678,A 
R0605826,2021,464900,81000,,545900,5792.0,33240.0,,39032,A 
R0605827,2021,477900,80600,,558500,5763.0,34170.0,,39933,A 
R0605835,2021,442700,89400,,532100,6392.0,31653.0,,38045,A 
R0605836,2021,445100,82900,,528000,5927.0,31825.0,,37752,A 
R0605837,2021,461800,89200,,551000,6378.0,33019.0,,39397,A 
R0605838,2021,430400,90900,,521300,6499.0,30774.0,,37273,A 
R0605840,2021,503000,83700,,586700,5985.0,35965.0,,41950,A 
R0605842,2021,447700,94600,,542300,6764.0,32011.0,,38775,A 
R0605843,2021,455500,86700,,542200,6199.0,32568.0,,38767,A 
R0605844,2021,480100,86900,,567000,6213.0,34327.0,,40540,A 
R0605845,2021,462300,95100,,557400,6800.0,33054.0,,39854,A 
R0605846,2021,432500,94300,,526800,6742.0,30924.0,,37666,A 
R0605847,2021,446200,86800,,533000,6206.0,31903.0,,38109,A 
R0605848,2021,409200,92800,,502000,6635.0,29258.0,,35893,A 
R0605852,2021,469900,95100,,565000,6800.0,33598.0,,40398,A 
R0605854,2021,403600,86700,,490300,6199.0,28857.0,,35056,A 
R0605855,2021,480400,94300,,574700,6742.0,34349.0,,41091,A 
R0605870,2021,447900,83500,,531400,5970.0,32025.0,,37995,A 
R0605880,2021,127625,83400,,211025,5963.0,9125.0,,15088,A 
R0605882,2021,480200,88500,,568700,6328.0,34334.0,,40662,A 
R0605886,2021,49340,80600,,129940,5763.0,3528.0,,9291,A 
R0605892,2021,49550,85900,,135450,6142.0,3543.0,,9685,A 
R0605895,2021,46080,78500,,124580,5613.0,3295.0,,8908,A 
R0605896,2021,116425,78800,,195225,5634.0,8324.0,,13958,A 
R0605898,2021,985,35460,,36445,2535.0,70.0,,2605,A 
R0605903,2021,47470,80000,,127470,5720.0,3394.0,,9114,A 
R0605909,2021,49320,80000,,129320,5720.0,3526.0,,9246,A 
R0605914,2021,50230,77600,,127830,5548.0,3591.0,,9139,A 
R0605915,2021,47360,77600,,124960,5548.0,3386.0,,8934,A 
R0605916,2021,453400,77600,,531000,5548.0,32418.0,,37966,A 
R0605918,2021,497500,77800,,575300,5563.0,35571.0,,41134,A 
R0605920,2021,458300,77500,,535800,5541.0,32768.0,,38309,A 
R0605922,2021,462900,86000,,548900,6149.0,33097.0,,39246,A 
R0605923,2021,122575,79000,,201575,5649.0,8764.0,,14413,A 
R0605924,2021,36080,78700,,114780,5627.0,2580.0,,8207,A 
R0605925,2021,45780,79000,,124780,5649.0,3273.0,,8922,A 
R0605938,2021,47110,78500,,125610,5613.0,3368.0,,8981,A 
R0605939,2021,45490,85800,,131290,6135.0,3253.0,,9388,A 
R0605948,2021,458600,102700,,561300,7343.0,32790.0,,40133,A 
R0605949,2021,441600,97100,,538700,6943.0,31574.0,,38517,A 
R0605950,2021,503800,94600,,598400,6764.0,36022.0,,42786,A 
R0605951,2021,486400,92400,,578800,6607.0,34778.0,,41385,A 
R0605952,2021,504800,98400,,603200,7036.0,36093.0,,43129,A 
R0605953,2021,126500,105900,,232400,7572.0,9045.0,,16617,A 
R0605954,2021,446300,99000,,545300,7079.0,31910.0,,38989,A 
R0605955,2021,504900,98900,,603800,7071.0,36100.0,,43171,A 
R0605956,2021,461100,81200,,542300,5806.0,32969.0,,38775,A 
R0605958,2021,500700,85400,,586100,6106.0,35800.0,,41906,A 
R0605959,2021,438600,87400,,526000,6249.0,31360.0,,37609,A 
R0605960,2021,460000,89300,,549300,6385.0,32890.0,,39275,A 
R0605961,2021,484000,99100,,583100,7086.0,34606.0,,41692,A 
R0605972,2021,518900,107700,,626600,7701.0,37101.0,,44802,A 
R0605973,2021,450700,100100,,550800,7157.0,32225.0,,39382,A 
R0605974,2021,502000,94500,,596500,6757.0,35893.0,,42650,A 
R0605978,2021,451100,100300,,551400,7171.0,32254.0,,39425,A 
R0605979,2021,477100,94700,,571800,6771.0,34113.0,,40884,A 
R0605980,2021,431000,95300,,526300,6814.0,30817.0,,37631,A 
R0605981,2021,506100,102200,,608300,7307.0,36186.0,,43493,A 
R0605989,2021,52340,100000,,152340,7150.0,3742.0,,10892,A 
R0605994,2021,206750,89400,,296150,6392.0,14783.0,,21175,A 
R0605998,2021,52350,92300,,144650,6599.0,3743.0,,10342,A 
R0606001,2021,493000,92400,,585400,6607.0,35250.0,,41857,A 
R0606002,2021,285600,92800,,378400,6635.0,20420.0,,27055,A 
R0606007,2021,498500,87900,,586400,6285.0,35643.0,,41928,A 
R0606014,2021,431300,97900,,529200,7000.0,30838.0,,37838,A 
R0606015,2021,502200,96900,,599100,6928.0,35907.0,,42835,A 
R0606016,2021,452700,98100,,550800,7014.0,32368.0,,39382,A 
R0606017,2021,496800,92400,,589200,6607.0,35521.0,,42128,A 
R0606018,2021,455900,91600,,547500,6549.0,32597.0,,39146,A 
R0606019,2021,502300,89400,,591700,6392.0,35914.0,,42306,A 
R0606020,2021,553300,89300,,642600,6385.0,39561.0,,45946,A 
R0606021,2021,444500,88800,,533300,6349.0,31782.0,,38131,A 
R0606022,2021,545200,89800,,635000,6421.0,38982.0,,45403,A 
R0606024,2021,497100,101400,,598500,7250.0,35543.0,,42793,A 
R0606025,2021,114100,97900,,212000,7000.0,8158.0,,15158,A 
R0606026,2021,121675,96400,,218075,6893.0,8700.0,,15593,A 
R0606028,2021,56820,89200,,146020,6378.0,4063.0,,10441,A 
R0606096,2021,484200,112700,,596900,8058.0,34620.0,,42678,A 
R0606099,2021,475800,112600,,588400,8051.0,34020.0,,42071,A 
R0606100,2021,432200,112400,,544600,8037.0,30902.0,,38939,A 
R0606104,2021,467100,112500,,579600,8044.0,33398.0,,41442,A 
R0606105,2021,468300,130000,,598300,9295.0,33483.0,,42778,A 
R0606110,2021,474800,103700,,578500,7415.0,33948.0,,41363,A 
R0606112,2021,482500,104400,,586900,7465.0,34499.0,,41964,A 
R0606114,2021,456300,120400,,576700,8609.0,32625.0,,41234,A 
R0606116,2021,452800,127900,,580700,9145.0,32375.0,,41520,A 
R0606117,2021,482900,132300,,615200,9459.0,34527.0,,43986,A 
R0606141,2021,132285,79100,,211385,5656.0,9458.0,,15114,A 
R0606142,2021,413800,87000,,500800,6221.0,29587.0,,35808,A 
R0606143,2021,288200,80500,,368700,5756.0,20606.0,,26362,A 
R0606171,2021,549700,132600,,682300,9481.0,39304.0,,48785,A 
R0606172,2021,531300,132600,,663900,9481.0,37988.0,,47469,A 
R0606174,2021,506600,132400,,639000,9467.0,36222.0,,45689,A 
R0606176,2021,643100,143100,,786200,10232.0,45982.0,,56214,A 
R0606179,2021,528400,197400,,725800,14114.0,37781.0,,51895,A 
R0606181,2021,607500,148100,,755600,10589.0,43436.0,,54025,A 
R0606182,2021,540300,131900,,672200,9431.0,38631.0,,48062,A 
R0606183,2021,571100,132300,,703400,9459.0,40834.0,,50293,A 
R0606184,2021,497800,131800,,629600,9424.0,35593.0,,45017,A 
R0606185,2021,503100,118400,,621500,8466.0,35972.0,,44438,A 
R0606186,2021,571100,132300,,703400,9459.0,40834.0,,50293,A 
R0606187,2021,506600,132300,,638900,9459.0,36222.0,,45681,A 
R0606190,2021,548100,149600,,697700,10696.0,39189.0,,49885,A 
R0606192,2021,516100,132400,,648500,9467.0,36901.0,,46368,A 
R0606193,2021,548400,132300,,680700,9459.0,39211.0,,48670,A 
R0606196,2021,549700,132300,,682000,9459.0,39304.0,,48763,A 
R0606203,2021,562100,142800,,704900,10210.0,40190.0,,50400,A 
R0606205,2021,552400,142800,,695200,10210.0,39497.0,,49707,A 
R0606206,2021,536800,138800,,675600,9924.0,38381.0,,48305,A 
R0606207,2021,574400,138800,,713200,9924.0,41070.0,,50994,A 
R0606208,2021,504100,139000,,643100,9939.0,36043.0,,45982,A 
R0606210,2021,615400,184300,,799700,13177.0,44001.0,,57178,A 
R0606213,2021,619100,185600,,804700,13270.0,44266.0,,57536,A 
R0606214,2021,746200,185400,,931600,13256.0,53353.0,,66609,A 
R0606216,2021,685100,185800,,870900,13285.0,48985.0,,62270,A 
