"PlayerID","PlayerName","Jersey","SchoolName","Height","Weight","DraftYear","JetPosition","pff_PLAYID","GameKey","pff_TEAM","pff_POSITION","pff_GAMEPOSITION","pff_PFFGRADE","pff_ROLE","pff_ASSIST","pff_BATTEDPASS","pff_BOXPLAYER","pff_CAUSEDFLAG","pff_DEFTECHNIQUE","pff_DROPPEDINTERCEPTION","pff_FIRSTCONTACT","pff_FIRSTCONTACTBLOCKED","pff_FORCEDFUMBLE","pff_FUMBLERECOVERED","pff_HIT","pff_HURRY","pff_INTERCEPTION","pff_MISSEDTACKLE","pff_MISSEDTACKLEONQB","pff_PASSBREAKUP","pff_PENALTY","pff_PFFPENGRADE","pff_PLAYERDEPTH","pff_PRESS","pff_PRESSURE","pff_PRIMARYCOVERAGE","pff_SACK","pff_SECONDARYCOVERAGE","pff_STOP","pff_TACKLE","pff_TOUCHDOWN","pff_CONTESTEDCATCH","pff_INCOMPLETIONREASON","pff_MISSEDTACKLEDETAIL","BlockID","BlockName","BlockLevel","BlockType","CovAsmt","MUID","Matchup","NGSMUID","CoverageOrder","Open","HighestCovProb","NGSMatchup","PFFVAR","EPAR"
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951191,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",53439,"DeVonta Smith",53439,1,0,0.986075282096863,"DeVonta Smith",0.07,-0.01
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951201,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",52608,"Quez Watkins",52608,1,0,0.998706698417664,"Quez Watkins",0.02,-0.01
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951261,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FL",53439,"DeVonta Smith",53439,1,0,0.993319630622864,"DeVonta Smith",0.04,0.02
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951268,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",53439,"DeVonta Smith",53439,1,0,0.996970295906067,"DeVonta Smith",0.14,-0.01
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951294,59072,"DAL","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.11
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951321,59072,"DAL","RCB","LCB","0","Coverage","","","","","","","Y","","","","","","","","","","","","1","Y","","Y","","","","Y","","","",NA,NA,NA,NA,NA,"FR",45102,"Zach Pascal",45102,1,0,0.962006896070457,"Zach Pascal",0.04,-0.12
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951322,59072,"DAL","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"FR",53439,"DeVonta Smith",53439,1,0,0.993254542350769,"DeVonta Smith",0.04,0.02
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951323,59072,"DAL","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"4OR",53439,"DeVonta Smith",53439,1,0,0.99899804105334,"DeVonta Smith",0.03,0.02
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951324,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FL",53439,"DeVonta Smith",53439,1,0,0.996170401573181,"DeVonta Smith",0.04,0.02
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951325,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","Y","","","","","","","","","","","","1","Y","","","","","","Y","","Y","",NA,NA,NA,NA,NA,"FL",53439,"DeVonta Smith",53439,1,1,0.954349468243592,"DeVonta Smith",0.04,0.02
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951326,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951327,59072,"DAL","LCB","LCB","0.5","Coverage","","","","","","","","","","","","","","","","","","","6","","","Y","","","","","","Y","OT",NA,NA,NA,NA,NA,"4OL",53439,"DeVonta Smith",53439,1,1,0.992479562759399,"DeVonta Smith",0.66,0.15
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951328,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"4OL",53439,"DeVonta Smith",53439,1,0,0.997913539409637,"DeVonta Smith",0.07,0.27
53528,"WRIGHT, NAHSHON",25,"OREGON ST",6042,183,2021,"DC",4951330,59072,"DAL","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",53439,"DeVonta Smith",53439,1,0,0.966075003147125,"DeVonta Smith",0.15,0.02
53656,"MUKUAMU, ISRAEL",24,"SOUTH CAROLINA",6041,212,2021,"S",4950822,59072,"DAL","RLB","SS","0","Coverage","","","Y","","39","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",53946,"Jack Stoll",NA,NA,NA,NA,NA,0.04,0.02
53656,"MUKUAMU, ISRAEL",24,"SOUTH CAROLINA",6041,212,2021,"S",4951165,59072,"DAL","SSR","SS","0","Run Defense","","","","","38","","","","","","","","","","","","","","7","","","","","","","Y","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.21
53656,"MUKUAMU, ISRAEL",24,"SOUTH CAROLINA",6041,212,2021,"S",4951193,59072,"DAL","RLB","SS","0","Run Defense","","","Y","","44","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.03
53656,"MUKUAMU, ISRAEL",24,"SOUTH CAROLINA",6041,212,2021,"S",4951197,59072,"DAL","LLB","SS","0","Run Defense","","","Y","","00","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.03
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950440,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,47834,"A.J. Brown","WD","MN",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.1
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950448,59072,"DAL","RCB","RCB","-0.5","Coverage","","","","","","","Y","","","","","","","","","","","","8","","","Y","","","","Y","","Y","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.996285796165466,"A.J. Brown",-0.53,-0.31
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950455,59072,"DAL","LCB","RCB","-1.5","Coverage","","","","","","","","","","","","","","","","","","","8","","","Y","","","","","","","","OM",NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.995775461196899,"A.J. Brown",-2.09,-2.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950459,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950465,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950472,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.996377825737,"A.J. Brown",0.07,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950742,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950748,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","Y","","","",NA,53439,"DeVonta Smith","WD","MN",NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.21
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950753,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950759,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"FL",47836,"Miles Sanders",47836,1,0,0.989856421947479,"Miles Sanders",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950822,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","2","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",52608,"Quez Watkins",52608,1,1,0.998503029346466,"Quez Watkins",0.15,0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950828,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",53439,"DeVonta Smith",53439,1,1,0.997318267822266,"DeVonta Smith",0.13,0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950835,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"3R",53439,"DeVonta Smith",53439,1,1,0.987054944038391,"DeVonta Smith",0.13,0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950838,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950845,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",52608,"Quez Watkins",52608,1,0,0.99876856803894,"Quez Watkins",0.07,-0.01
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950853,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.03
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950858,59072,"DAL","RLB","RCB","0","Run Defense","","","Y","","42","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.05
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950865,59072,"DAL","RLB","RCB","0","Run Defense","","","Y","","41","","","","","","","","","","","","","","2","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.06
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950872,59072,"DAL","RLB","RCB","0","Run Defense","","","Y","","38","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950878,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.13
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950949,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",52608,"Quez Watkins",52608,1,0,0.979244649410248,"Quez Watkins",0.06,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950953,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FR",NA,NA,47834,1,0,0.996960163116455,"A.J. Brown",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950960,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FL",53579,"Kenneth Gainwell",53579,1,0,0.992521286010742,"Kenneth Gainwell",0.04,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950969,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.998345613479614,"A.J. Brown",0.07,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950974,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"3L",47834,"A.J. Brown",47834,1,0,0.998005390167236,"A.J. Brown",0.03,-0.01
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950980,59072,"DAL","SCBL","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.998218178749084,"A.J. Brown",0.05,0.03
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950985,59072,"DAL","SCBL","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.995081663131714,"A.J. Brown",0.11,0.01
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950988,59072,"DAL","LCB","RCB","0","Lined up Defense","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950992,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FR",53579,"Kenneth Gainwell",53579,1,1,0.986442506313324,"Kenneth Gainwell",0.04,0.16
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950994,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FL",47834,"A.J. Brown",47834,1,0,0.994747281074524,"A.J. Brown",0.03,0.2
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4950996,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"3L",47834,"A.J. Brown",47834,1,0,0.998829305171967,"A.J. Brown",0.07,0.3
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951031,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",53439,"DeVonta Smith",53439,1,1,0.984347141623115,"DeVonta Smith",0.13,0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951034,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951038,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,"FL",47834,"A.J. Brown",47834,1,0,0.994609117507935,"A.J. Brown",0.04,-0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951041,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"3L",47834,"A.J. Brown",47834,1,1,0.998003602027893,"A.J. Brown",0.07,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951049,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","",NA,NA,NA,NA,NA,"FL",NA,NA,NA,NA,NA,NA,NA,0.08,0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951053,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","2","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",53439,"DeVonta Smith",53439,1,1,0.995168009934003,"DeVonta Smith",0.05,-0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951061,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951064,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951067,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951072,59072,"DAL","RCB","RCB","-1.0","Coverage","","","","","","","","","","","","","","","","","","","4","","","Y","","","","","","","",NA,NA,NA,NA,NA,"MAN",53439,"DeVonta Smith",46118,1,0,0.885245084762573,"Dallas Goedert",-2.41,-2.68
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951115,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.06
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951120,59072,"DAL","SCBR","RCB","0.5","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","Y","","","","","","Y","IF",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.996569693088531,"A.J. Brown",0.76,0.16
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951128,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.61
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951165,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951168,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","2","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951171,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.05
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951175,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.999368607997894,"A.J. Brown",0.13,0.07
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951178,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",NA,NA,NA,NA,NA,0,-0.04
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951181,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"FR",47834,"A.J. Brown",47834,1,0,0.988874197006226,"A.J. Brown",0.04,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951184,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,1,0.998584991055888,"A.J. Brown",0.07,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951187,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951189,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951191,59072,"DAL","RCB","RCB","-0.5","Coverage","","","","","","","","","","","","","","","","","","","8","","","Y","","","","","","","",NA,NA,NA,NA,NA,"3R",47834,"A.J. Brown",47834,1,0,0.986280560493469,"A.J. Brown",-1.09,-1.09
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951193,59072,"DAL","LCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951197,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951201,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,0,0.986307859420776,"A.J. Brown",0.08,-0.01
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951251,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","2","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951254,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FR",47834,"A.J. Brown",47834,1,0,0.998300790786743,"A.J. Brown",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951257,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"3R",47834,"A.J. Brown",NA,NA,NA,NA,NA,0.03,0.15
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951261,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","",NA,NA,NA,NA,NA,"FR",47834,"A.J. Brown",47834,1,0,0.993991136550903,"A.J. Brown",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951268,59072,"DAL","SCBR","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",47834,"A.J. Brown",47834,1,1,0.997350335121155,"A.J. Brown",0.11,0.01
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951294,59072,"DAL","RCB","RCB","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.11
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951321,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"FL",47834,"A.J. Brown",47834,1,0,0.996969223022461,"A.J. Brown",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951322,59072,"DAL","LCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"FL",47834,"A.J. Brown",47834,1,0,0.990042746067047,"A.J. Brown",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951323,59072,"DAL","LCB","RCB","-0.5","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","Y","","","","","","","",NA,NA,NA,NA,NA,"4OL",47834,"A.J. Brown",47834,1,1,0.998257756233215,"A.J. Brown",-0.72,-0.14
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951324,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"FR",52608,"Quez Watkins",47834,1,1,0.996087193489075,"A.J. Brown",0.03,0.02
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951325,59072,"DAL","SCBR","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"HCR",53579,"Kenneth Gainwell",53579,1,0,0.707681293983667,"Kenneth Gainwell",0.04,0.03
52459,"DIGGS, TREVON",7,"ALABAMA",6013,205,2020,"DC",4951326,59072,"DAL","RCB","RCB","0","Coverage","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
